No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
33101|WISEA J124444.01+072412.3|191.18341 |   7.40343 |G| 24458| 0.081583 |SLS |18.4g|  0.000|5|0|31|4|4|4|0
33102|WISEA J124444.56+043238.3|191.18570 |   4.54398 |G| 25798| 0.086052 |SLS |18.4g|  0.000|14|0|58|6|3|8|0
33103|WISEA J124444.81+014256.8|191.18674 |   1.71578 |G| 24943| 0.083200 |SUN |18.8g|  0.000|1|0|32|5|1|4|0
33104|WISEA J124444.91+054228.5|191.18714 |   5.70793 |G| 17818| 0.059435 |SLS |17.6g|  0.000|12|0|56|6|3|8|0
33105|WISEA J124445.30+072149.8|191.18876 |   7.36385 |G| 11494| 0.038341 |SLS |17.6g|  0.000|14|0|37|6|5|4|0
33106|WISEA J124445.38+053314.6|191.18911 |   5.55407 |G| 19225| 0.064127 |SLS |17.0g|  0.000|19|0|66|8|5|10|0
33107|VCC 2005|191.19003 |   9.75732 |G| 13955| 0.046549 |SLS |15.2g|  0.000|39|0|62|14|10|6|0
33108|2MASX J12444577+0943389|191.19048 |   9.72752 |G| 13913| 0.046410 |SLS |16.67|  0.000|17|0|30|6|5|6|0
33109|WISEA J124445.86+031307.3|191.19112 |   3.21871 |G| 25448| 0.084886 |SLS |18.0g|  0.000|16|0|66|7|6|10|0
33110|WISEA J124445.92-022640.6|191.19134 |  -2.44461 |G| 26253| 0.087570 |SLS |17.8g|  0.000|16|0|48|6|5|8|0
33111|VCC 2004|191.19193 |   8.98034 |G|   650| 0.002169 |SUN |16.0 |  0.000|19|0|33|12|7|4|0
33112|SDSS J124446.12-002544.5|191.19218 |  -0.42904 |G|  1375| 0.004587 |UUN |18.7g|  0.000|7|0|25|9|4|4|0
33113|LCRS B124211.3-052534|191.19247 |  -5.69955 |G| 16770| 0.055939 |SUN |16.95|  0.000|2|0|24|6|1|0|0
33114|2MASX J12444625+0016291|191.19269 |   0.27482 |G| 24069| 0.080287 |SLS |16.4g|  0.000|27|0|52|8|9|10|1
33115|WISEA J124446.52+001546.9|191.19383 |   0.26304 |G| 24283| 0.081000 |SUN |18.6g|  0.000|3|0|36|5|1|4|0
33116|WISEA J124446.52+050958.9|191.19384 |   5.16638 |G| 28153| 0.093909 |SLS |18.6g|  0.000|13|0|61|5|3|8|0
33117|WISEA J124446.55+020820.1|191.19399 |   2.13893 |G| 25355| 0.084576 |SLS |18.3g|  0.000|15|0|54|5|4|8|0
33118|WISEA J124446.70+013248.1|191.19462 |   1.54672 |G| 24819| 0.082788 |SLS |17.2g|  0.000|21|0|64|8|7|10|0
33119|2dFGRS N391Z132|191.19487 |   2.13925 |G| 25362| 0.084600 |SUN |18.26|  0.000|1|0|1|2|1|0|1
33120|WISEA J124446.83+005518.4|191.19514 |   0.92179 |G| 19304| 0.064391 |SLS |18.1g|  0.000|10|0|52|8|6|8|0
33121|WISEA J124446.95+020823.9|191.19563 |   2.13999 |G| 25477| 0.084983 |SLS |18.2g|  0.000|14|0|54|5|3|8|1
33122|WISEA J124446.95+014730.1|191.19566 |   1.79170 |G| 14457| 0.048222 |SLS |18.3g|  0.000|13|0|55|7|4|8|0
33123|IC 3719|191.19792 |   8.10691 |G|  1857| 0.006195 |SLS |15.9g|  0.000|49|0|35|17|15|6|0
33124|WISEA J124447.56+001642.0|191.19821 |   0.27835 |G| 13361| 0.044569 |SLS |16.7g|  0.000|18|0|66|8|6|10|1
33125|2MASX J12444760-0525186|191.19855 |  -5.42165 |G| 21945| 0.073202 |PUN |16.33|  0.000|2|0|20|5|1|2|0
33126|WISEA J124447.71+064551.2|191.19881 |   6.76425 |G|  5513| 0.018390 |SLS |17.4g|  0.000|15|0|27|4|5|4|0
33127|WISEA J124449.17-013622.9|191.20488 |  -1.60638 |G| 26262| 0.087600 |SUN |18.78|  0.000|2|0|32|5|1|4|1
33128|WISEA J124449.22+042951.7|191.20509 |   4.49770 |G| 26226| 0.087481 |SLS |18.6g|  0.000|14|0|63|5|2|10|0
33129|WISEA J124449.23+011443.8|191.20514 |   1.24552 |G| 27757| 0.092587 |SLS |17.3g|  0.000|17|0|78|11|8|12|0
33130|WISEA J124449.31-005911.7|191.20547 |  -0.98659 |G| 26452| 0.088234 |SLS |18.1g|  0.000|14|0|67|9|6|10|0
33131|WISEA J124449.61+014735.4|191.20674 |   1.79318 |G| 14030| 0.046800 |SUN |18.9g|  0.000|1|0|28|4|1|4|0
33132|2MASS J12444977+0152111|191.20740 |   1.86975 |G| 15174| 0.050616 |SLS |16.9g|  0.000|17|0|46|7|5|8|0
33133|WISEA J124449.99+093614.7|191.20831 |   9.60409 |G| 13626| 0.045451 |SLS |17.8g|  0.000|12|0|27|3|2|4|0
33134|WISEA J124450.07+051153.8|191.20866 |   5.19828 |G| 22053| 0.073560 |SLS |17.7g|  0.000|13|0|58|6|3|8|0
33135|LCRS B124215.1-061023|191.20932 |  -6.44634 |G|  7270| 0.024250 |SUN |16.56|  0.000|1|0|24|6|1|0|0
33136|WISEA J124450.70-095240.6|191.21128 |  -9.87795 |G| 15107| 0.050391 |PUN |     |  0.000|2|0|27|4|1|2|0
33137|2dFGRS N390Z029|191.21167 |   0.99189 |GPair| 19187| 0.064000 |SUN |17.54|  0.000|1|0|1|3|1|0|0
33138|WISEA J124450.82+005931.4|191.21177 |   0.99208 |G| 19245| 0.064193 |SLS |17.2g|  0.000|16|0|32|5|6|4|0
33139|IC 0812|191.21195 |  -4.43470 |G|  4335| 0.014460 |SLS |14.1 |  0.000|15|0|40|11|7|2|0
33140|WISEA J124450.87+020126.0|191.21197 |   2.02391 |G| 27101| 0.090400 |SUN |19.04|  0.000|1|0|17|4|1|0|0
33141|WISEA J124450.98-004146.0|191.21245 |  -0.69612 |G|  7066| 0.023568 |SLS |17.4g|  0.000|19|0|56|11|7|8|0
33142|SHOC 382|191.21248 |  -2.21784 |G|  3260| 0.010874 |SLS |17.8g|  0.000|19|0|49|10|7|8|0
33143|WISEA J124451.03-012916.7|191.21266 |  -1.48799 |G| 14201| 0.047368 |SLS |18.4g|  0.000|14|0|55|7|4|8|0
33144|WISEA J124451.11+010525.8|191.21300 |   1.09050 |G| 27551| 0.091900 |SUN |18.4g|  0.000|1|0|32|5|1|4|0
33145|LCSB S1757P|191.21348 |  -5.47746 |G| 16885| 0.056322 |PUN |16.80|  0.000|4|0|35|7|1|2|0
33146|WISEA J124451.34+095235.0|191.21394 |   9.87640 |G| 16253| 0.054215 |SLS |17.4g|  0.000|15|0|37|5|2|4|0
33147|WISEA J124451.45+051620.5|191.21441 |   5.27238 |G| 19331| 0.064482 |SLS |16.8g|  0.000|17|0|57|7|3|8|0
33148|WISEA J124451.47+002320.4|191.21449 |   0.38901 |G| 23911| 0.079759 |SLS |17.6g|  0.000|31|0|59|16|7|8|1
33149|WISEA J124451.69-014535.7|191.21541 |  -1.75994 |G| 14422| 0.048105 |SLS |17.5g|  0.000|23|0|55|11|7|8|0
33150|WISEA J124451.76+015101.5|191.21570 |   1.85043 |G| 24749| 0.082555 |SLS |18.2g|  0.000|15|0|59|7|3|8|0
33151|WISEA J124452.09+091608.1|191.21706 |   9.26893 |G| 25091| 0.083695 |SLS |18.89|  0.000|9|0|16|5|3|0|0
33152|WISEA J124452.25+005339.4|191.21772 |   0.89430 |G| 26941| 0.089864 |SLS |17.7g|  0.000|17|0|64|9|8|10|0
33153|WISEA J124452.26-002549.5|191.21777 |  -0.43044 |G| 24620| 0.082123 |SLS |16.2g|  0.000|38|0|76|14|10|10|0
33154|WISEA J124452.28+071351.6|191.21784 |   7.23101 |G| 22899| 0.076382 |SLS |18.0g|  0.000|12|0|37|5|4|4|0
33155|WISEA J124452.44+002256.0|191.21851 |   0.38223 |G| 23816| 0.079443 |SLS |18.2g|  0.000|13|0|53|7|5|8|1
33156|WISEA J124452.52-053039.6|191.21886 |  -5.51102 |G| 28670| 0.095633 |SLS |16.91|  0.000|2|0|28|5|3|2|0
33157|LCRS B124217.7-052527|191.21927 |  -5.69758 |G| 25710| 0.085759 |SUN |17.19|  0.000|1|0|20|4|1|0|0
33158|WISEA J124452.69+004718.1|191.21957 |   0.78836 |G| 26801| 0.089400 |SUN |18.91|  0.000|2|0|17|4|1|0|0
33159|WISEA J124452.76+000855.4|191.21985 |   0.14874 |G| 14210| 0.047400 |SUN |19.37|  0.000|2|0|28|4|1|4|0
33160|WISEA J124453.37+074829.9|191.22241 |   7.80832 |G| 24601| 0.082061 |SLS |17.7g|  0.000|12|0|20|5|4|0|0
33161|WISEA J124453.41+094934.6|191.22255 |   9.82629 |G| 14077| 0.046955 |SLS |18.0g|  0.000|11|0|35|5|2|4|0
33162|WISEA J124453.65+012828.1|191.22354 |   1.47448 |G| 24537| 0.081845 |SLS |17.3g|  0.000|18|0|67|6|4|10|0
33163|WISEA J124453.70-051530.6|191.22376 |  -5.25850 |G| 20849| 0.069546 |PUN |17.29|  0.000|2|0|32|6|1|2|0
33164|WISEA J124453.77+005816.1|191.22405 |   0.97116 |G| 19127| 0.063800 |SUN |18.8g|  0.000|2|0|28|4|1|4|0
33165|WISEA J124453.84-043130.0|191.22434 |  -4.52502 |G|  4377| 0.014600 |SUN |18.04|  0.000|2|0|17|4|1|0|0
33166|UGCA 295|191.22467 |  -9.12594 |G|  1381| 0.004607 |SUN |15.1 |  0.000|25|0|7|10|11|2|0
33167|2MASX J12445429+0947170|191.22627 |   9.78800 |G| 13983| 0.046642 |SLS |17.11|  0.000|16|0|15|4|4|2|0
33168|LCRS B124220.0-030702|191.22735 |  -3.39071 |G| 17471| 0.058278 |SLS |17.9g|  0.000|15|0|59|9|5|8|0
33169|WISEA J124454.61+015206.1|191.22756 |   1.86837 |G| 25472| 0.084964 |SLS |18.1g|  0.000|15|0|59|8|3|8|0
33170|2MASX J12445465+0051221|191.22758 |   0.85614 |G| 26845| 0.089545 |SLS |17.1g|  0.000|24|0|54|9|10|10|0
33171|LCRS B124220.3-023507|191.22788 |  -2.85834 |G| 17785| 0.059326 |SLS |17.1g|  0.000|16|0|58|7|4|8|0
33172|WISEA J124455.23-012542.3|191.23015 |  -1.42842 |G| 14537| 0.048491 |SLS |18.2g|  0.000|15|0|57|7|4|8|0
33173|WISEA J124455.36+005241.1|191.23071 |   0.87809 |G| 23860| 0.079589 |SLS |18.2g|  0.000|18|0|57|8|7|8|0
33174|WISEA J124455.41+062127.4|191.23090 |   6.35761 |G| 28994| 0.096713 |SLS |18.3g|  0.000|13|0|27|3|4|4|0
33175|2MASX J12445546+0153541|191.23122 |   1.89842 |G| 25418| 0.084784 |SLS |16.9g|  0.000|25|0|52|8|8|10|0
33176|WISEA J124455.51-000800.9|191.23129 |  -0.13360 |G| 14360| 0.047900 |SUN |18.6g|  0.000|3|0|36|5|1|4|0
33177|WISEA J124456.08+020328.6|191.23367 |   2.05796 |G| 14505| 0.048385 |SLS |17.6g|  0.000|15|0|62|9|8|10|0
33178|CGCG 043-017|191.23420 |   2.69557 |G| 14403| 0.048043 |SLS |16.1g|  0.000|22|0|64|9|6|10|0
33179|WISEA J124456.21+003814.0|191.23424 |   0.63725 |G| 26651| 0.088897 |SLS |17.1g|  0.000|24|0|69|10|9|10|0
33180|2MASS J12445637-0002271|191.23496 |  -0.04095 |G| 14452| 0.048208 |SLS |18.5g|  0.000|12|0|42|5|4|8|0
33181|WISEA J124456.52+092359.7|191.23550 |   9.39994 |G| 24876| 0.082979 |SLS |18.7g|  0.000|5|0|33|4|2|4|0
33182|WISEA J124456.60+080918.5|191.23585 |   8.15515 |G| 20556| 0.068566 |SLS |18.0g|  0.000|10|0|35|5|4|4|1
33183|WISEA J124457.03-015935.7|191.23765 |  -1.99326 |G| 25167| 0.083948 |SLS |18.0g|  0.000|16|0|63|8|7|10|0
33184|CGCG 015-014|191.23909 |  -0.04312 |G| 14461| 0.048237 |SLS |14.6g|  0.000|49|0|71|20|16|10|0
33185|WISEA J124457.41+023531.3|191.23922 |   2.59203 |G| 14458| 0.048227 |SLS |18.2g|  0.000|12|0|45|7|3|4|0
33186|WISEA J124457.42+050903.0|191.23929 |   5.15086 |G| 22160| 0.073918 |SLS |17.7g|  0.000|18|0|71|6|5|10|0
33187|WISEA J124457.57-050018.2|191.23988 |  -5.00508 |G| 12831| 0.042800 |SUN |18.60|  0.000|1|0|17|4|1|0|0
33188|LCRS B124222.9-052003|191.24137 |  -5.60685 |G| 14341| 0.047835 |PUN |15.92|  0.000|2|0|33|7|1|2|0
33189|WISEA J124458.06+002717.0|191.24194 |   0.45474 |G| 24476| 0.081644 |SLS |17.5g|  0.000|20|0|58|9|6|8|0
33190|LCRS B124223.7-030722|191.24256 |  -3.39644 |G| 17490| 0.058341 |SLS |16.4g|  0.000|19|0|53|10|7|6|0
33191|WISEA J124458.33-094739.4|191.24308 |  -9.79429 |G| 17897| 0.059698 |SLS |14.5I|  0.000|4|0|31|5|3|2|0
33192|WISEA J124458.35+050954.7|191.24315 |   5.16520 |G| 22005| 0.073401 |SLS |17.4g|  0.000|20|0|71|6|4|10|0
33193|WISEA J124458.44-084508.2|191.24353 |  -8.75229 |G| 25861| 0.086263 |PUN |     |  0.000|1|0|27|4|1|2|0
33194|WISEA J124459.40+074313.1|191.24751 |   7.72031 |G| 24563| 0.081932 |SLS |17.6g|  0.000|11|0|20|5|4|0|0
33195|WISEA J124459.42+043631.0|191.24759 |   4.60862 |G| 26045| 0.086878 |SLS |17.7g|  0.000|17|0|73|7|3|10|0
33196|WISEA J124459.47-035356.7|191.24781 |  -3.89909 |G| 25213| 0.084100 |SUN |18.93|  0.000|1|0|17|4|1|0|0
33197|WISEA J124459.70+020838.6|191.24876 |   2.14407 |G| 25452| 0.084900 |SUN |18.9g|  0.000|1|0|32|5|1|4|0
33198|WISEA J124459.76+071344.4|191.24901 |   7.22900 |G| 19465| 0.064929 |SLS |16.7g|  0.000|20|0|46|6|6|6|0
33199|WISEA J124459.89+050748.5|191.24956 |   5.13015 |G| 22236| 0.074172 |SLS |17.8g|  0.000|14|0|62|5|3|8|0
33200|WISEA J124500.14+054857.6|191.25059 |   5.81600 |G| 18240| 0.060841 |SLS |17.7g|  0.000|12|0|57|6|3|8|0
33201|WISEA J124500.19+002401.5|191.25083 |   0.40043 |G| 23893| 0.079700 |SUN |18.6g|  0.000|1|0|32|5|1|4|0
33202|WISEA J124500.28+014341.6|191.25120 |   1.72823 |G| 24253| 0.080900 |SUN |19.27|  0.000|1|0|13|3|1|0|0
33203|WISEA J124500.85+041641.2|191.25355 |   4.27811 |G| 29806| 0.099421 |SLS |17.1g|  0.000|16|0|66|7|5|10|0
33204|WISEA J124501.02+050907.9|191.25428 |   5.15221 |G| 22357| 0.074575 |SLS |16.8g|  0.000|22|0|62|6|5|8|0
33205|WISEA J124501.58+004535.4|191.25661 |   0.75985 |G| 13850| 0.046200 |SUN |17.56|  0.000|1|0|13|3|1|0|0
33206|SDSS J124501.63+004535.2|191.25681 |   0.75980 |G| 13856| 0.046218 |SLS |17.2g|  0.000|12|0|24|7|7|4|0
33207|LCRS B124226.6-061339|191.25741 |  -6.50097 |G| 15652| 0.052209 |SLS |15.93|  0.000|2|0|33|7|2|2|0
33208|WISEA J124501.80+000246.4|191.25752 |   0.04624 |G| 13779| 0.045962 |SLS |18.2g|  0.000|13|0|57|8|4|8|1
33209|WISEA J124501.95+010332.8|191.25819 |   1.05904 |G| 27041| 0.090200 |SUN |18.7g|  0.000|1|0|32|5|1|4|0
33210|WISEA J124502.46+005342.2|191.26025 |   0.89508 |G| 24187| 0.080679 |SLS |17.1g|  0.000|19|0|64|9|9|10|0
33211|2MASX J12450248+0926271|191.26034 |   9.44098 |G| 16535| 0.055156 |SLS |18.09|  0.000|16|0|15|4|4|2|0
33212|WISEA J124502.52-000443.9|191.26054 |  -0.07887 |G| 14687| 0.048989 |SLS |18.1g|  0.000|17|0|59|9|6|8|0
33213|WISEA J124502.56+005054.8|191.26067 |   0.84858 |G| 24343| 0.081200 |SUN |18.7g|  0.000|3|0|34|6|2|4|0
33214|WISEA J124503.00+004946.2|191.26252 |   0.82950 |G| 27281| 0.091000 |PUN |18.9g|  0.000|3|0|36|5|2|4|0
33215|WISEA J124504.20-082345.4|191.26753 |  -8.39596 |G|  7746| 0.025838 |SLS |16.20|  0.000|7|0|32|6|5|2|0
33216|WISEA J124504.26-002850.7|191.26776 |  -0.48077 |G|  1679| 0.005600 |UUN |14.5K|  0.000|6|0|37|8|1|0|0
33217|WISEA J124504.57+005054.6|191.26906 |   0.84852 |G| 27113| 0.090440 |SLS |18.0g|  0.000|20|0|58|10|7|8|0
33218|LCRS B124230.3-024742|191.26959 |  -3.06839 |G|  7397| 0.024674 |SLS |16.6g|  0.000|19|0|59|7|4|8|0
33219|LCRS B124230.4-024945|191.27029 |  -3.10226 |G| 24777| 0.082648 |SLS |17.5g|  0.000|18|0|53|10|7|6|0
33220|WISEA J124504.89-015717.7|191.27040 |  -1.95492 |G| 25436| 0.084847 |SLS |17.4g|  0.000|20|0|63|8|7|10|0
33221|WISEA J124505.11+074840.2|191.27130 |   7.81119 |G| 24534| 0.081835 |SLS |17.9g|  0.000|10|0|35|5|4|4|0
33222|WISEA J124505.57-020419.4|191.27322 |  -2.07206 |G| 25063| 0.083600 |SUN |18.6g|  0.000|2|0|28|4|1|4|0
33223|WISEA J124505.63+004955.8|191.27349 |   0.83218 |G| 24294| 0.081036 |SLS |16.4g|  0.000|30|0|68|11|9|10|0
33224|SDSS J124505.79+094655.8|191.27412 |   9.78217 |G| 13918| 0.046425 |S1L |     |  0.000|4|0|7|4|4|0|0
33225|WISEA J124505.79+051400.3|191.27416 |   5.23344 |G| 12066| 0.040249 |SLS |18.0g|  0.000|10|0|36|5|3|4|0
33226|2MASS J12450565+0538370|191.27417 |   5.64383 |G|  6357| 0.021205 |SLS |16.1g|  0.000|20|0|30|11|7|4|0
33227|SDSS J124505.83+030315.1|191.27431 |   3.05422 |PofG|   885| 0.002951 |SLS |16.8g|  0.000|1|0|21|3|4|4|0
33228|NGC 4665|191.27496 |   3.05580 |G|   912| 0.003042 |UUN |10.5 |  0.000|195|6|87|34|21|12|0
33229|SDSS J124506.09+030340.6|191.27538 |   3.06130 |G|   914| 0.003048 |SLS |18.4g|  0.000|1|0|21|3|3|4|0
33230|WISEA J124506.26+005043.8|191.27612 |   0.84551 |G| 24313| 0.081100 |SUN |18.0g|  0.000|8|0|45|6|2|6|0
33231|SDSS J124506.47-004452.7|191.27697 |  -0.74799 |G| 20506| 0.068400 |SUN |19.53|  0.000|2|0|24|5|1|4|0
33232|WISEA J124506.52+002309.2|191.27718 |   0.38591 |G| 23774| 0.079300 |SUN |19.16|  0.000|1|0|17|4|1|0|0
33233|WISEA J124506.64-032123.6|191.27767 |  -3.35657 |G| 25183| 0.084000 |SUN |18.78|  0.000|2|0|32|5|1|4|0
33234|LCRS B124232.4-030533|191.27876 |  -3.36586 |G| 25021| 0.083461 |SLS |16.8g|  0.000|29|0|65|18|10|10|1
33235|WISEA J124507.18-021247.2|191.27993 |  -2.21313 |G| 25033| 0.083502 |SLS |18.0g|  0.000|17|0|63|7|4|10|0
33236|WISEA J124507.19+003538.7|191.27997 |   0.59409 |G|  9324| 0.031100 |SUN |19.1g|  0.000|1|0|32|5|1|4|0
33237|[FNC2004] J124507.23-002740.3 |191.28000 |  -0.46093 |G|  1559| 0.005200 |UUN |15.0K|  0.000|3|0|2|3|1|0|0
33238|WISEA J124507.20+014755.1|191.28004 |   1.79864 |G| 14270| 0.047600 |SUN |18.4g|  0.000|1|0|32|5|1|4|0
33239|WISEA J124507.21-031729.7|191.28008 |  -3.29159 |G| 18959| 0.063242 |SLS |18.3g|  0.000|16|0|58|8|4|8|0
33240|WISEA J124507.30+084604.6|191.28044 |   8.76795 |G| 29854| 0.099582 |SLS |19.14|  0.000|13|0|41|6|2|4|0
33241|WISEA J124507.63+094437.0|191.28182 |   9.74362 |G| 13979| 0.046628 |SLS |19.32|  0.000|11|0|16|4|2|0|0
33242|WISEA J124507.86+010645.6|191.28277 |   1.11267 |G| 26951| 0.089900 |SUN |18.5g|  0.000|1|0|38|6|1|4|0
33243|WISEA J124507.89-082304.9|191.28290 |  -8.38471 |G|  7843| 0.026161 |SLS |15.6b|  0.000|7|0|31|6|5|2|0
33244|SDSS J124508.00-023314.3|191.28336 |  -2.55400 |G| 14870| 0.049601 |SUN |18.6g|  0.000|1|0|20|4|2|4|0
33245|WISEA J124508.26+014040.6|191.28443 |   1.67797 |G| 13850| 0.046200 |SUN |18.7g|  0.000|1|0|28|4|1|4|0
33246|WISEA J124508.51-040354.8|191.28547 |  -4.06525 |G| 20716| 0.069100 |SUN |18.93|  0.000|1|0|13|3|1|0|0
33247|NGC 4666|191.28598 |  -0.46203 |G|  1513| 0.005047 |S1L |11.49|  0.000|399|10|178|65|47|12|1
33248|WISEA J124508.80+010644.2|191.28670 |   1.11230 |G| 27068| 0.090290 |SLS |18.5g|  0.000|14|0|54|8|6|8|0
33249|WISEA J124508.87+085849.4|191.28698 |   8.98041 |G| 20421| 0.068116 |SLS |17.46|  0.000|14|0|50|8|5|6|0
33250|WISEA J124509.01-001246.8|191.28755 |  -0.21302 |G| 14453| 0.048211 |SLS |16.8g|  0.000|27|0|72|12|10|10|0
33251|LCRS B124233.9-060233|191.28759 |  -6.31571 |G|  3209| 0.010704 |SUN |14.30|  0.000|21|0|26|8|5|2|1
33252|WISEA J124509.07+014946.5|191.28780 |   1.82960 |G| 14583| 0.048644 |SLS |18.0g|  0.000|14|0|53|7|5|8|1
33253|WISEA J124509.15+032803.6|191.28815 |   3.46769 |G| 14457| 0.048223 |SLS |17.5g|  0.000|14|0|40|7|5|4|0
33254|WISEA J124509.15+094644.5|191.28815 |   9.77904 |G| 13944| 0.046513 |SLS |16.90|  0.000|23|0|51|10|6|6|1
33255|WISEA J124509.19-015829.1|191.28830 |  -1.97477 |G| 25114| 0.083771 |SLS |16.74|  0.000|8|0|28|6|4|2|0
33256|LCRS B124234.4-052324|191.28887 |  -5.66341 |G| 13806| 0.046053 |PUN |15.79|  0.000|2|0|29|6|1|2|0
33257|2MASS J12450984-0158336|191.29103 |  -1.97600 |G| 24987| 0.083346 |SLS |19.0g|  0.000|8|0|26|4|4|4|0
33258|WISEA J124509.86+014134.2|191.29110 |   1.69285 |G| 14179| 0.047295 |SLS |18.1g|  0.000|15|0|55|7|5|8|0
33259|WISEA J124509.97+014714.2|191.29156 |   1.78730 |G| 12782| 0.042637 |SLS |18.4g|  0.000|11|0|38|6|4|4|0
33260|WISEA J124510.07+010458.1|191.29197 |   1.08281 |G| 19650| 0.065546 |SLS |18.0g|  0.000|15|0|52|8|6|8|0
33261|WISEA J124510.15+085536.2|191.29230 |   8.92673 |G| 24868| 0.082952 |SLS |18.1g|  0.000|11|0|41|6|2|4|0
33262|2MASX J12451038+0450594|191.29312 |   4.84982 |G| 26202| 0.087402 |SLS |17.2g|  0.000|17|0|54|6|5|10|0
33263|WISEA J124510.42+015303.8|191.29346 |   1.88439 |G| 25323| 0.084470 |SLS |18.7g|  0.000|14|0|55|7|5|8|0
33264|WISEA J124510.69+034930.3|191.29455 |   3.82511 |G| 23299| 0.077717 |SLS |17.0g|  0.000|16|0|74|7|5|10|0
33265|WISEA J124510.78-035417.9|191.29495 |  -3.90498 |G| 25123| 0.083800 |SUN |17.95|  0.000|1|0|23|5|1|0|0
33266|WISEA J124510.81+013601.1|191.29507 |   1.60031 |G| 14680| 0.048968 |SLS |17.3g|  0.000|18|0|63|8|7|10|0
33267|WISEA J124510.95-095838.2|191.29563 |  -9.97728 |G| 18082| 0.060315 |SLS |16.71|  0.000|3|0|31|5|3|2|0
33268|WISEA J124511.04+011357.0|191.29601 |   1.23250 |G| 26831| 0.089500 |SUN |18.5g|  0.000|1|0|32|5|1|4|0
33269|SDSS J124511.37-021922.0|191.29738 |  -2.32280 |G|  7435| 0.024800 |SUN |18.9g|  0.000|1|0|16|3|1|4|0
33270|WISEA J124511.82+001314.7|191.29929 |   0.22077 |G| 14485| 0.048316 |SLS |17.9g|  0.000|15|0|56|7|5|8|0
33271|WISEA J124511.88-093353.3|191.29950 |  -9.56481 |G| 21617| 0.072107 |SLS |16.9b|  0.000|2|0|31|5|3|2|0
33272|WISEA J124512.08+013304.9|191.30037 |   1.55137 |G| 24784| 0.082670 |SLS |17.5g|  0.000|18|0|68|8|4|10|0
33273|WISEA J124512.25-015744.9|191.30107 |  -1.96250 |G| 25123| 0.083800 |SLS |18.2g|  0.000|13|0|54|7|5|8|0
33274|WISEA J124512.37+004750.3|191.30158 |   0.79731 |G| 24011| 0.080091 |SLS |18.2g|  0.000|16|0|40|8|6|4|0
33275|WISEA J124512.39-014859.7|191.30165 |  -1.81661 |G| 25273| 0.084300 |SUN |19.18|  0.000|3|0|34|5|1|4|0
33276|WISEA J124512.46+085636.3|191.30193 |   8.94344 |G| 25026| 0.083477 |SLS |18.56|  0.000|13|0|35|6|2|2|0
33277|WISEA J124512.69-021011.0|191.30288 |  -2.16975 |G| 25123| 0.083800 |SUN |18.8g|  0.000|1|0|34|5|1|4|0
33278|WISEA J124512.87+014817.2|191.30365 |   1.80478 |G| 14261| 0.047568 |SLS |14.8g|  0.000|34|0|71|17|13|10|2
33279|WISEA J124512.91-043041.8|191.30380 |  -4.51162 |G| 12711| 0.042400 |SUN |16.51|  0.000|3|0|32|6|1|2|0
33280|WISEA J124512.94-044855.4|191.30392 |  -4.81540 |G| 24793| 0.082700 |SUN |19.30|  0.000|1|0|13|3|1|0|0
33281|2MFGC 10051|191.30409 |  -1.33372 |G| 14526| 0.048455 |SLS |17.4g|  0.000|21|0|58|8|7|10|0
33282|WISEA J124513.22+003804.7|191.30510 |   0.63467 |G| 27008| 0.090089 |SLS |18.1g|  0.000|14|0|58|8|4|8|0
33283|2dFGRS N390Z005|191.30521 |   1.80475 |GPair| 14286| 0.047652 |SUN |14.8g|  0.000|1|0|1|2|2|0|2
33284|WISEA J124513.25-053025.3|191.30524 |  -5.50706 |G| 22844| 0.076198 |PUN |18.45|  0.000|1|0|28|5|1|2|0
33285|WISEA J124513.26-082130.6|191.30528 |  -8.35851 |G|  2886| 0.009627 |UUN |     |  0.000|12|2|19|8|7|0|0
33286|WISEA J124513.31+015254.1|191.30547 |   1.88170 |G| 25400| 0.084725 |SLS |16.8g|  0.000|21|0|63|7|6|10|0
33287|WISEA J124513.45+014706.0|191.30606 |   1.78500 |G| 14006| 0.046720 |SLS |18.5g|  0.000|14|0|54|5|3|8|0
33288|WISEA J124513.53+003115.6|191.30640 |   0.52101 |G| 26891| 0.089700 |UUN |19.51|  0.000|2|0|36|4|1|4|0
33289|WISEA J124514.09+031456.3|191.30873 |   3.24899 |G| 14487| 0.048325 |SLS |17.4g|  0.000|13|0|55|7|4|8|0
33290|WISEA J124514.24+053001.8|191.30933 |   5.50050 |G| 21604| 0.072064 |SLS |18.6g|  0.000|8|0|57|6|2|8|0
33291|WISEA J124514.31+010830.9|191.30963 |   1.14193 |G| 27331| 0.091166 |SLS |17.9g|  0.000|16|0|58|8|5|8|0
33292|WISEA J124514.57+014819.2|191.31073 |   1.80535 |G| 14432| 0.048140 |SLS |16.8g|  0.000|17|0|62|7|2|10|0
33293|SDSS J124514.60+033425.0|191.31085 |   3.57363 |G|   800| 0.002667 |SLS |22.2g|  0.000|1|0|15|2|1|4|0
33294|2MASS J12451485+0744141|191.31191 |   7.73727 |G| 24452| 0.081562 |SLS |17.4g|  0.000|14|0|14|5|4|0|0
33295|WISEA J124514.90+012650.4|191.31209 |   1.44735 |G| 25430| 0.084826 |SLS |17.4g|  0.000|20|0|64|8|7|10|0
